article,actual_time,expected_median,expected_mean,expected_trimmed_mean,expected_geometric_mean,expected_interquartile_mean
544a0e4083eb3744406b98b7b69cc8222a276845c866944a3ccf48057f7b9689,21.36,20.36,34.481077586206894,24.0043661971831,23.362239909203602,23.810172413793108
544a0e4083eb3744406b98b7b69cc8222a276845c866944a3ccf48057f7b9689,29.36,20.36,34.481077586206894,24.0043661971831,23.362239909203602,23.810172413793108
544a0e4083eb3744406b98b7b69cc8222a276845c866944a3ccf48057f7b9689,18.71,20.36,34.481077586206894,24.0043661971831,23.362239909203602,23.810172413793108
544a0e4083eb3744406b98b7b69cc8222a276845c866944a3ccf48057f7b9689,11.59,20.36,34.481077586206894,24.0043661971831,23.362239909203602,23.810172413793108
544a0e4083eb3744406b98b7b69cc8222a276845c866944a3ccf48057f7b9689,23.53,20.36,34.481077586206894,24.0043661971831,23.362239909203602,23.810172413793108
544a0e4083eb3744406b98b7b69cc8222a276845c866944a3ccf48057f7b9689,84.96,20.36,34.481077586206894,24.0043661971831,23.362239909203602,23.810172413793108
544a0e4083eb3744406b98b7b69cc8222a276845c866944a3ccf48057f7b9689,27.26,20.36,34.481077586206894,24.0043661971831,23.362239909203602,23.810172413793108
544a0e4083eb3744406b98b7b69cc8222a276845c866944a3ccf48057f7b9689,11.36,20.36,34.481077586206894,24.0043661971831,23.362239909203602,23.810172413793108
544a0e4083eb3744406b98b7b69cc8222a276845c866944a3ccf48057f7b9689,10.26,20.36,34.481077586206894,24.0043661971831,23.362239909203602,23.810172413793108
544a0e4083eb3744406b98b7b69cc8222a276845c866944a3ccf48057f7b9689,11.36,20.36,34.481077586206894,24.0043661971831,23.362239909203602,23.810172413793108
544a0e4083eb3744406b98b7b69cc8222a276845c866944a3ccf48057f7b9689,36.53,20.36,34.481077586206894,24.0043661971831,23.362239909203602,23.810172413793108
544a0e4083eb3744406b98b7b69cc8222a276845c866944a3ccf48057f7b9689,31.45,20.36,34.481077586206894,24.0043661971831,23.362239909203602,23.810172413793108
544a0e4083eb3744406b98b7b69cc8222a276845c866944a3ccf48057f7b9689,88.97,20.36,34.481077586206894,24.0043661971831,23.362239909203602,23.810172413793108
544a0e4083eb3744406b98b7b69cc8222a276845c866944a3ccf48057f7b9689,8.06,20.36,34.481077586206894,24.0043661971831,23.362239909203602,23.810172413793108
f525eef4f03ab81983392564bc44fea01267b8cd44fc5fd45f1974cb9a6bcd46,23.26,19.26,30.25553097345133,22.786746411483254,22.335318696803743,22.55057377049181
f525eef4f03ab81983392564bc44fea01267b8cd44fc5fd45f1974cb9a6bcd46,76.56,19.26,30.25553097345133,22.786746411483254,22.335318696803743,22.55057377049181
f525eef4f03ab81983392564bc44fea01267b8cd44fc5fd45f1974cb9a6bcd46,24.53,19.26,30.25553097345133,22.786746411483254,22.335318696803743,22.55057377049181
f525eef4f03ab81983392564bc44fea01267b8cd44fc5fd45f1974cb9a6bcd46,13.26,19.26,30.25553097345133,22.786746411483254,22.335318696803743,22.55057377049181
f525eef4f03ab81983392564bc44fea01267b8cd44fc5fd45f1974cb9a6bcd46,8.36,19.26,30.25553097345133,22.786746411483254,22.335318696803743,22.55057377049181
f525eef4f03ab81983392564bc44fea01267b8cd44fc5fd45f1974cb9a6bcd46,8.53,19.26,30.25553097345133,22.786746411483254,22.335318696803743,22.55057377049181
f525eef4f03ab81983392564bc44fea01267b8cd44fc5fd45f1974cb9a6bcd46,86.8,47.15,47.15,47.15,47.14999999999999,29.53
f525eef4f03ab81983392564bc44fea01267b8cd44fc5fd45f1974cb9a6bcd46,17.0,8.24,8.24,8.24,8.24,21.93763466042155
f525eef4f03ab81983392564bc44fea01267b8cd44fc5fd45f1974cb9a6bcd46,7.26,19.26,30.25553097345133,22.786746411483254,22.335318696803743,22.55057377049181
f525eef4f03ab81983392564bc44fea01267b8cd44fc5fd45f1974cb9a6bcd46,31.24,19.26,30.25553097345133,22.786746411483254,22.335318696803743,22.55057377049181
f525eef4f03ab81983392564bc44fea01267b8cd44fc5fd45f1974cb9a6bcd46,19.53,21.78,27.12185185185185,27.12185185185185,22.427883052042,19.898461538461543
f525eef4f03ab81983392564bc44fea01267b8cd44fc5fd45f1974cb9a6bcd46,31.59,21.78,27.12185185185185,27.12185185185185,22.427883052042,19.898461538461543
f525eef4f03ab81983392564bc44fea01267b8cd44fc5fd45f1974cb9a6bcd46,19.36,21.78,27.12185185185185,27.12185185185185,22.427883052042,19.898461538461543
f525eef4f03ab81983392564bc44fea01267b8cd44fc5fd45f1974cb9a6bcd46,33.36,19.26,30.25553097345133,22.786746411483254,22.335318696803743,22.55057377049181
f525eef4f03ab81983392564bc44fea01267b8cd44fc5fd45f1974cb9a6bcd46,23.65,19.26,30.25553097345133,22.786746411483254,22.335318696803743,22.55057377049181
f525eef4f03ab81983392564bc44fea01267b8cd44fc5fd45f1974cb9a6bcd46,45.23,19.26,30.25553097345133,22.786746411483254,22.335318696803743,22.55057377049181
f525eef4f03ab81983392564bc44fea01267b8cd44fc5fd45f1974cb9a6bcd46,11.36,19.26,30.25553097345133,22.786746411483254,22.335318696803743,22.55057377049181
f525eef4f03ab81983392564bc44fea01267b8cd44fc5fd45f1974cb9a6bcd46,20.26,19.26,30.25553097345133,22.786746411483254,22.335318696803743,22.55057377049181
f525eef4f03ab81983392564bc44fea01267b8cd44fc5fd45f1974cb9a6bcd46,11.35,19.26,30.25553097345133,22.786746411483254,22.335318696803743,22.55057377049181
f525eef4f03ab81983392564bc44fea01267b8cd44fc5fd45f1974cb9a6bcd46,14.82,19.26,30.25553097345133,22.786746411483254,22.335318696803743,22.55057377049181
f525eef4f03ab81983392564bc44fea01267b8cd44fc5fd45f1974cb9a6bcd46,25.26,21.78,27.12185185185185,27.12185185185185,22.427883052042,19.898461538461543
f525eef4f03ab81983392564bc44fea01267b8cd44fc5fd45f1974cb9a6bcd46,102.94,19.26,30.25553097345133,22.786746411483254,22.335318696803743,22.55057377049181
f525eef4f03ab81983392564bc44fea01267b8cd44fc5fd45f1974cb9a6bcd46,8.59,19.26,30.25553097345133,22.786746411483254,22.335318696803743,22.55057377049181
f525eef4f03ab81983392564bc44fea01267b8cd44fc5fd45f1974cb9a6bcd46,218.26,19.26,30.25553097345133,22.786746411483254,22.335318696803743,22.55057377049181
f525eef4f03ab81983392564bc44fea01267b8cd44fc5fd45f1974cb9a6bcd46,51.35,19.26,30.25553097345133,22.786746411483254,22.335318696803743,22.55057377049181
f525eef4f03ab81983392564bc44fea01267b8cd44fc5fd45f1974cb9a6bcd46,15.26,19.26,30.25553097345133,22.786746411483254,22.335318696803743,22.55057377049181
f525eef4f03ab81983392564bc44fea01267b8cd44fc5fd45f1974cb9a6bcd46,34.53,19.26,30.25553097345133,22.786746411483254,22.335318696803743,22.55057377049181
f525eef4f03ab81983392564bc44fea01267b8cd44fc5fd45f1974cb9a6bcd46,12.71,19.26,30.25553097345133,22.786746411483254,22.335318696803743,22.55057377049181
f525eef4f03ab81983392564bc44fea01267b8cd44fc5fd45f1974cb9a6bcd46,9.36,19.26,30.25553097345133,22.786746411483254,22.335318696803743,22.55057377049181
f525eef4f03ab81983392564bc44fea01267b8cd44fc5fd45f1974cb9a6bcd46,125.11,19.26,30.25553097345133,22.786746411483254,22.335318696803743,22.55057377049181
f525eef4f03ab81983392564bc44fea01267b8cd44fc5fd45f1974cb9a6bcd46,79.74,21.78,27.12185185185185,27.12185185185185,22.427883052042,19.898461538461543
f525eef4f03ab81983392564bc44fea01267b8cd44fc5fd45f1974cb9a6bcd46,90.91,19.26,30.25553097345133,22.786746411483254,22.335318696803743,22.55057377049181
f525eef4f03ab81983392564bc44fea01267b8cd44fc5fd45f1974cb9a6bcd46,18.92,19.26,30.25553097345133,22.786746411483254,22.335318696803743,22.55057377049181
f525eef4f03ab81983392564bc44fea01267b8cd44fc5fd45f1974cb9a6bcd46,12.26,19.26,30.25553097345133,22.786746411483254,22.335318696803743,22.55057377049181
f525eef4f03ab81983392564bc44fea01267b8cd44fc5fd45f1974cb9a6bcd46,15.53,11.174000000000001,11.174000000000001,11.174000000000001,9.10707539815088,18.87293911007026
f525eef4f03ab81983392564bc44fea01267b8cd44fc5fd45f1974cb9a6bcd46,21.36,19.26,30.25553097345133,22.786746411483254,22.335318696803743,22.55057377049181
f525eef4f03ab81983392564bc44fea01267b8cd44fc5fd45f1974cb9a6bcd46,52.15,19.26,30.25553097345133,22.786746411483254,22.335318696803743,22.55057377049181
f525eef4f03ab81983392564bc44fea01267b8cd44fc5fd45f1974cb9a6bcd46,20.26,19.26,30.25553097345133,22.786746411483254,22.335318696803743,22.55057377049181
f525eef4f03ab81983392564bc44fea01267b8cd44fc5fd45f1974cb9a6bcd46,28.44,19.26,30.25553097345133,22.786746411483254,22.335318696803743,22.55057377049181
f525eef4f03ab81983392564bc44fea01267b8cd44fc5fd45f1974cb9a6bcd46,20.26,19.26,30.25553097345133,22.786746411483254,22.335318696803743,22.55057377049181
f525eef4f03ab81983392564bc44fea01267b8cd44fc5fd45f1974cb9a6bcd46,44.26,21.78,27.12185185185185,27.12185185185185,22.427883052042,19.898461538461543
f525eef4f03ab81983392564bc44fea01267b8cd44fc5fd45f1974cb9a6bcd46,91.92,19.26,30.25553097345133,22.786746411483254,22.335318696803743,22.55057377049181
f525eef4f03ab81983392564bc44fea01267b8cd44fc5fd45f1974cb9a6bcd46,11.15,19.26,30.25553097345133,22.786746411483254,22.335318696803743,22.55057377049181
f525eef4f03ab81983392564bc44fea01267b8cd44fc5fd45f1974cb9a6bcd46,17.71,19.26,30.25553097345133,22.786746411483254,22.335318696803743,22.55057377049181
f525eef4f03ab81983392564bc44fea01267b8cd44fc5fd45f1974cb9a6bcd46,11.26,19.26,30.25553097345133,22.786746411483254,22.335318696803743,22.55057377049181
f525eef4f03ab81983392564bc44fea01267b8cd44fc5fd45f1974cb9a6bcd46,23.98,19.26,30.25553097345133,22.786746411483254,22.335318696803743,22.55057377049181
f525eef4f03ab81983392564bc44fea01267b8cd44fc5fd45f1974cb9a6bcd46,84.88,19.26,30.25553097345133,22.786746411483254,22.335318696803743,22.55057377049181
f525eef4f03ab81983392564bc44fea01267b8cd44fc5fd45f1974cb9a6bcd46,315.35,47.15,253.94125000000003,47.15,47.14999999999999,29.53
f525eef4f03ab81983392564bc44fea01267b8cd44fc5fd45f1974cb9a6bcd46,11.92,19.26,30.25553097345133,22.786746411483254,22.335318696803743,22.55057377049181
f525eef4f03ab81983392564bc44fea01267b8cd44fc5fd45f1974cb9a6bcd46,18.53,19.26,30.25553097345133,22.786746411483254,22.335318696803743,22.55057377049181
f525eef4f03ab81983392564bc44fea01267b8cd44fc5fd45f1974cb9a6bcd46,148.26,21.78,27.12185185185185,27.12185185185185,22.427883052042,19.898461538461543
f525eef4f03ab81983392564bc44fea01267b8cd44fc5fd45f1974cb9a6bcd46,16.53,19.26,30.25553097345133,22.786746411483254,22.335318696803743,22.55057377049181
f525eef4f03ab81983392564bc44fea01267b8cd44fc5fd45f1974cb9a6bcd46,28.36,21.78,27.12185185185185,27.12185185185185,22.427883052042,19.898461538461543
f525eef4f03ab81983392564bc44fea01267b8cd44fc5fd45f1974cb9a6bcd46,44.26,19.26,30.25553097345133,22.786746411483254,22.335318696803743,22.55057377049181
f525eef4f03ab81983392564bc44fea01267b8cd44fc5fd45f1974cb9a6bcd46,11.79,19.26,30.25553097345133,22.786746411483254,22.335318696803743,22.55057377049181
f525eef4f03ab81983392564bc44fea01267b8cd44fc5fd45f1974cb9a6bcd46,29.26,19.26,30.25553097345133,22.786746411483254,22.335318696803743,22.55057377049181
f525eef4f03ab81983392564bc44fea01267b8cd44fc5fd45f1974cb9a6bcd46,31.53,19.26,30.25553097345133,22.786746411483254,22.335318696803743,22.55057377049181
f525eef4f03ab81983392564bc44fea01267b8cd44fc5fd45f1974cb9a6bcd46,26.36,19.26,30.25553097345133,22.786746411483254,22.335318696803743,22.55057377049181
f525eef4f03ab81983392564bc44fea01267b8cd44fc5fd45f1974cb9a6bcd46,21.92,19.26,30.25553097345133,22.786746411483254,22.335318696803743,22.55057377049181
f525eef4f03ab81983392564bc44fea01267b8cd44fc5fd45f1974cb9a6bcd46,24.53,19.26,30.25553097345133,22.786746411483254,22.335318696803743,22.55057377049181
f525eef4f03ab81983392564bc44fea01267b8cd44fc5fd45f1974cb9a6bcd46,14.26,19.26,30.25553097345133,22.786746411483254,22.335318696803743,22.55057377049181
f525eef4f03ab81983392564bc44fea01267b8cd44fc5fd45f1974cb9a6bcd46,216.48,47.15,543.560909090909,47.15,47.14999999999999,29.53
f525eef4f03ab81983392564bc44fea01267b8cd44fc5fd45f1974cb9a6bcd46,72.04,19.26,30.25553097345133,22.786746411483254,22.335318696803743,22.55057377049181
f525eef4f03ab81983392564bc44fea01267b8cd44fc5fd45f1974cb9a6bcd46,47.72,19.26,30.25553097345133,22.786746411483254,22.335318696803743,22.55057377049181
f525eef4f03ab81983392564bc44fea01267b8cd44fc5fd45f1974cb9a6bcd46,16.94,19.26,30.25553097345133,22.786746411483254,22.335318696803743,22.55057377049181
f525eef4f03ab81983392564bc44fea01267b8cd44fc5fd45f1974cb9a6bcd46,4.05,19.26,30.25553097345133,22.786746411483254,22.335318696803743,22.55057377049181
f525eef4f03ab81983392564bc44fea01267b8cd44fc5fd45f1974cb9a6bcd46,17.26,19.26,30.25553097345133,22.786746411483254,22.335318696803743,22.55057377049181
f525eef4f03ab81983392564bc44fea01267b8cd44fc5fd45f1974cb9a6bcd46,20.26,19.26,30.25553097345133,22.786746411483254,22.335318696803743,22.55057377049181
f525eef4f03ab81983392564bc44fea01267b8cd44fc5fd45f1974cb9a6bcd46,2.55,19.26,30.25553097345133,22.786746411483254,22.335318696803743,22.55057377049181
f525eef4f03ab81983392564bc44fea01267b8cd44fc5fd45f1974cb9a6bcd46,29.36,19.26,30.25553097345133,22.786746411483254,22.335318696803743,22.55057377049181
ebc8f7f469c8d487eb96d03cf1bf7857158e205c225a09de8253fe056d4d0ff0,12.26,19.26,29.231049999999996,23.23662921348314,23.571625590240043,23.064646464646465
ebc8f7f469c8d487eb96d03cf1bf7857158e205c225a09de8253fe056d4d0ff0,12.53,19.26,29.231049999999996,23.23662921348314,23.571625590240043,23.064646464646465
ebc8f7f469c8d487eb96d03cf1bf7857158e205c225a09de8253fe056d4d0ff0,21.0,22.32,44.92111111111111,24.360000000000003,28.312103883657528,23.922000000000004
ebc8f7f469c8d487eb96d03cf1bf7857158e205c225a09de8253fe056d4d0ff0,35.32,19.26,29.231049999999996,23.23662921348314,23.571625590240043,23.064646464646465
ebc8f7f469c8d487eb96d03cf1bf7857158e205c225a09de8253fe056d4d0ff0,11.79,24.67,22.684516129032254,29.61642857142857,27.967179500449998,25.204193548387096
ebc8f7f469c8d487eb96d03cf1bf7857158e205c225a09de8253fe056d4d0ff0,25.26,19.26,29.231049999999996,23.23662921348314,23.571625590240043,23.064646464646465
ebc8f7f469c8d487eb96d03cf1bf7857158e205c225a09de8253fe056d4d0ff0,48.03,24.67,22.684516129032254,29.61642857142857,27.967179500449998,25.204193548387096
ebc8f7f469c8d487eb96d03cf1bf7857158e205c225a09de8253fe056d4d0ff0,21.39,19.26,29.231049999999996,23.23662921348314,23.571625590240043,23.064646464646465
ebc8f7f469c8d487eb96d03cf1bf7857158e205c225a09de8253fe056d4d0ff0,12.49,19.26,29.231049999999996,23.23662921348314,23.571625590240043,23.064646464646465
ebc8f7f469c8d487eb96d03cf1bf7857158e205c225a09de8253fe056d4d0ff0,24.69,32.19,59.535,32.19,52.773705883492745,32.19
ebc8f7f469c8d487eb96d03cf1bf7857158e205c225a09de8253fe056d4d0ff0,15.36,19.26,29.231049999999996,23.23662921348314,23.571625590240043,23.064646464646465
ebc8f7f469c8d487eb96d03cf1bf7857158e205c225a09de8253fe056d4d0ff0,119.85,32.19,59.535,32.19,52.773705883492745,32.19
ebc8f7f469c8d487eb96d03cf1bf7857158e205c225a09de8253fe056d4d0ff0,24.85,19.26,29.231049999999996,23.23662921348314,23.571625590240043,23.064646464646465
ebc8f7f469c8d487eb96d03cf1bf7857158e205c225a09de8253fe056d4d0ff0,46.53,19.26,29.231049999999996,23.23662921348314,23.571625590240043,23.064646464646465
ebc8f7f469c8d487eb96d03cf1bf7857158e205c225a09de8253fe056d4d0ff0,21.39,19.26,29.231049999999996,23.23662921348314,23.571625590240043,23.064646464646465
ebc8f7f469c8d487eb96d03cf1bf7857158e205c225a09de8253fe056d4d0ff0,17.32,19.26,29.231049999999996,23.23662921348314,23.571625590240043,23.064646464646465
ebc8f7f469c8d487eb96d03cf1bf7857158e205c225a09de8253fe056d4d0ff0,41.32,19.26,29.231049999999996,23.23662921348314,23.571625590240043,23.064646464646465
ebc8f7f469c8d487eb96d03cf1bf7857158e205c225a09de8253fe056d4d0ff0,15.65,19.26,29.231049999999996,23.23662921348314,23.571625590240043,23.064646464646465
ebc8f7f469c8d487eb96d03cf1bf7857158e205c225a09de8253fe056d4d0ff0,17.32,19.26,29.231049999999996,23.23662921348314,23.571625590240043,23.064646464646465
ebc8f7f469c8d487eb96d03cf1bf7857158e205c225a09de8253fe056d4d0ff0,19.85,22.32,44.92111111111111,24.360000000000003,28.312103883657528,23.922000000000004
ebc8f7f469c8d487eb96d03cf1bf7857158e205c225a09de8253fe056d4d0ff0,32.32,22.32,44.92111111111111,24.360000000000003,28.312103883657528,23.922000000000004
ebc8f7f469c8d487eb96d03cf1bf7857158e205c225a09de8253fe056d4d0ff0,10.26,19.26,29.231049999999996,23.23662921348314,23.571625590240043,23.064646464646465
ebc8f7f469c8d487eb96d03cf1bf7857158e205c225a09de8253fe056d4d0ff0,19.06,19.26,29.231049999999996,23.23662921348314,23.571625590240043,23.064646464646465
ebc8f7f469c8d487eb96d03cf1bf7857158e205c225a09de8253fe056d4d0ff0,18.26,24.67,22.684516129032254,29.61642857142857,27.967179500449998,25.204193548387096
ebc8f7f469c8d487eb96d03cf1bf7857158e205c225a09de8253fe056d4d0ff0,21.35,24.67,22.684516129032254,29.61642857142857,27.967179500449998,25.204193548387096
ebc8f7f469c8d487eb96d03cf1bf7857158e205c225a09de8253fe056d4d0ff0,14.26,19.26,29.231049999999996,23.23662921348314,23.571625590240043,23.064646464646465
ebc8f7f469c8d487eb96d03cf1bf7857158e205c225a09de8253fe056d4d0ff0,38.26,19.26,29.231049999999996,23.23662921348314,23.571625590240043,23.064646464646465
ebc8f7f469c8d487eb96d03cf1bf7857158e205c225a09de8253fe056d4d0ff0,22.76,19.26,29.231049999999996,23.23662921348314,23.571625590240043,23.064646464646465
ebc8f7f469c8d487eb96d03cf1bf7857158e205c225a09de8253fe056d4d0ff0,52.65,19.26,29.231049999999996,23.23662921348314,23.571625590240043,23.064646464646465
ebc8f7f469c8d487eb96d03cf1bf7857158e205c225a09de8253fe056d4d0ff0,26.79,24.67,22.684516129032254,29.61642857142857,27.967179500449998,25.204193548387096
ebc8f7f469c8d487eb96d03cf1bf7857158e205c225a09de8253fe056d4d0ff0,18.12,19.26,29.231049999999996,23.23662921348314,23.571625590240043,23.064646464646465
ebc8f7f469c8d487eb96d03cf1bf7857158e205c225a09de8253fe056d4d0ff0,36.35,24.67,22.684516129032254,29.61642857142857,27.967179500449998,25.204193548387096
ebc8f7f469c8d487eb96d03cf1bf7857158e205c225a09de8253fe056d4d0ff0,16.44,24.67,22.684516129032254,29.61642857142857,27.967179500449998,25.204193548387096
ebc8f7f469c8d487eb96d03cf1bf7857158e205c225a09de8253fe056d4d0ff0,11.0,19.26,29.231049999999996,23.23662921348314,23.571625590240043,23.064646464646465
ebc8f7f469c8d487eb96d03cf1bf7857158e205c225a09de8253fe056d4d0ff0,20.12,24.67,22.684516129032254,29.61642857142857,27.967179500449998,25.204193548387096
ebc8f7f469c8d487eb96d03cf1bf7857158e205c225a09de8253fe056d4d0ff0,16.36,19.26,29.231049999999996,23.23662921348314,23.571625590240043,23.064646464646465
ebc8f7f469c8d487eb96d03cf1bf7857158e205c225a09de8253fe056d4d0ff0,21.36,19.26,29.231049999999996,23.23662921348314,23.571625590240043,23.064646464646465
ebc8f7f469c8d487eb96d03cf1bf7857158e205c225a09de8253fe056d4d0ff0,8.39,24.67,22.684516129032254,29.61642857142857,27.967179500449998,25.204193548387096
ebc8f7f469c8d487eb96d03cf1bf7857158e205c225a09de8253fe056d4d0ff0,12.36,19.26,29.231049999999996,23.23662921348314,23.571625590240043,23.064646464646465
ebc8f7f469c8d487eb96d03cf1bf7857158e205c225a09de8253fe056d4d0ff0,8.59,19.26,29.231049999999996,23.23662921348314,23.571625590240043,23.064646464646465
ebc8f7f469c8d487eb96d03cf1bf7857158e205c225a09de8253fe056d4d0ff0,15.59,19.26,29.231049999999996,23.23662921348314,23.571625590240043,23.064646464646465
ebc8f7f469c8d487eb96d03cf1bf7857158e205c225a09de8253fe056d4d0ff0,23.26,19.26,29.231049999999996,23.23662921348314,23.571625590240043,23.064646464646465
ebc8f7f469c8d487eb96d03cf1bf7857158e205c225a09de8253fe056d4d0ff0,35.11,19.26,29.231049999999996,23.23662921348314,23.571625590240043,23.064646464646465
ebc8f7f469c8d487eb96d03cf1bf7857158e205c225a09de8253fe056d4d0ff0,24.36,19.26,29.231049999999996,23.23662921348314,23.571625590240043,23.064646464646465
ebc8f7f469c8d487eb96d03cf1bf7857158e205c225a09de8253fe056d4d0ff0,28.88,19.26,29.231049999999996,23.23662921348314,23.571625590240043,23.064646464646465
ebc8f7f469c8d487eb96d03cf1bf7857158e205c225a09de8253fe056d4d0ff0,81.35,19.26,29.231049999999996,23.23662921348314,23.571625590240043,23.064646464646465
ebc8f7f469c8d487eb96d03cf1bf7857158e205c225a09de8253fe056d4d0ff0,19.9,19.26,29.231049999999996,23.23662921348314,23.571625590240043,23.064646464646465
ebc8f7f469c8d487eb96d03cf1bf7857158e205c225a09de8253fe056d4d0ff0,63.59,19.26,29.231049999999996,23.23662921348314,23.571625590240043,23.064646464646465
ebc8f7f469c8d487eb96d03cf1bf7857158e205c225a09de8253fe056d4d0ff0,11.71,19.26,29.231049999999996,23.23662921348314,23.571625590240043,23.064646464646465
ebc8f7f469c8d487eb96d03cf1bf7857158e205c225a09de8253fe056d4d0ff0,48.05,19.26,29.231049999999996,23.23662921348314,23.571625590240043,23.064646464646465
ebc8f7f469c8d487eb96d03cf1bf7857158e205c225a09de8253fe056d4d0ff0,11.29,19.26,29.231049999999996,23.23662921348314,23.571625590240043,23.064646464646465
ebc8f7f469c8d487eb96d03cf1bf7857158e205c225a09de8253fe056d4d0ff0,88.56,19.26,29.231049999999996,23.23662921348314,23.571625590240043,23.064646464646465
ebc8f7f469c8d487eb96d03cf1bf7857158e205c225a09de8253fe056d4d0ff0,8.53,19.26,29.231049999999996,23.23662921348314,23.571625590240043,23.064646464646465
ebc8f7f469c8d487eb96d03cf1bf7857158e205c225a09de8253fe056d4d0ff0,27.04,24.67,22.684516129032254,29.61642857142857,27.967179500449998,25.204193548387096
ebc8f7f469c8d487eb96d03cf1bf7857158e205c225a09de8253fe056d4d0ff0,7.26,24.67,22.684516129032254,29.61642857142857,27.967179500449998,25.204193548387096
ebc8f7f469c8d487eb96d03cf1bf7857158e205c225a09de8253fe056d4d0ff0,15.12,19.26,29.231049999999996,23.23662921348314,23.571625590240043,23.064646464646465
ebc8f7f469c8d487eb96d03cf1bf7857158e205c225a09de8253fe056d4d0ff0,12.41,19.26,29.231049999999996,23.23662921348314,23.571625590240043,23.064646464646465
ebc8f7f469c8d487eb96d03cf1bf7857158e205c225a09de8253fe056d4d0ff0,192.25,19.26,29.231049999999996,23.23662921348314,23.571625590240043,23.064646464646465
ebc8f7f469c8d487eb96d03cf1bf7857158e205c225a09de8253fe056d4d0ff0,84.85,19.26,29.231049999999996,23.23662921348314,23.571625590240043,23.064646464646465
ebc8f7f469c8d487eb96d03cf1bf7857158e205c225a09de8253fe056d4d0ff0,37.32,19.26,29.231049999999996,23.23662921348314,23.571625590240043,23.064646464646465
ebc8f7f469c8d487eb96d03cf1bf7857158e205c225a09de8253fe056d4d0ff0,24.04,24.67,22.684516129032254,29.61642857142857,27.967179500449998,25.204193548387096
ebc8f7f469c8d487eb96d03cf1bf7857158e205c225a09de8253fe056d4d0ff0,14.26,19.26,29.231049999999996,23.23662921348314,23.571625590240043,23.064646464646465
ebc8f7f469c8d487eb96d03cf1bf7857158e205c225a09de8253fe056d4d0ff0,92.36,19.26,29.231049999999996,23.23662921348314,23.571625590240043,23.064646464646465
ebc8f7f469c8d487eb96d03cf1bf7857158e205c225a09de8253fe056d4d0ff0,28.05,19.26,29.231049999999996,23.23662921348314,23.571625590240043,23.064646464646465
ebc8f7f469c8d487eb96d03cf1bf7857158e205c225a09de8253fe056d4d0ff0,28.36,19.26,29.231049999999996,23.23662921348314,23.571625590240043,23.064646464646465
ebc8f7f469c8d487eb96d03cf1bf7857158e205c225a09de8253fe056d4d0ff0,6.71,19.26,29.231049999999996,23.23662921348314,23.571625590240043,23.064646464646465
ebc8f7f469c8d487eb96d03cf1bf7857158e205c225a09de8253fe056d4d0ff0,104.79,32.19,59.535,32.19,52.773705883492745,32.19
ebc8f7f469c8d487eb96d03cf1bf7857158e205c225a09de8253fe056d4d0ff0,53.32,24.67,22.684516129032254,29.61642857142857,27.967179500449998,25.204193548387096
ebc8f7f469c8d487eb96d03cf1bf7857158e205c225a09de8253fe056d4d0ff0,31.53,19.26,29.231049999999996,23.23662921348314,23.571625590240043,23.064646464646465
ebc8f7f469c8d487eb96d03cf1bf7857158e205c225a09de8253fe056d4d0ff0,17.12,19.26,29.231049999999996,23.23662921348314,23.571625590240043,23.064646464646465
d27d2f70a31572f4db8d258706a8b7c9e82e1e28ca3c9f669cd5977991277820,34.79,13.53,75.26923076923077,17.803658536585367,25.004338405022924,17.536086956521736
d27d2f70a31572f4db8d258706a8b7c9e82e1e28ca3c9f669cd5977991277820,16.85,14.26,30.139901477832517,17.442192513368983,17.145451199592568,17.244495412844035
d27d2f70a31572f4db8d258706a8b7c9e82e1e28ca3c9f669cd5977991277820,17.53,24.35,29.376153846153844,24.10181818181818,24.883803152000922,23.673333333333336
d27d2f70a31572f4db8d258706a8b7c9e82e1e28ca3c9f669cd5977991277820,51.35,14.26,30.139901477832517,17.442192513368983,17.145451199592568,17.244495412844035
d27d2f70a31572f4db8d258706a8b7c9e82e1e28ca3c9f669cd5977991277820,19.65,14.26,30.139901477832517,17.442192513368983,17.145451199592568,17.244495412844035
d27d2f70a31572f4db8d258706a8b7c9e82e1e28ca3c9f669cd5977991277820,25.36,14.26,30.139901477832517,17.442192513368983,17.145451199592568,17.244495412844035
d27d2f70a31572f4db8d258706a8b7c9e82e1e28ca3c9f669cd5977991277820,15.36,14.26,30.139901477832517,17.442192513368983,17.145451199592568,17.244495412844035
d27d2f70a31572f4db8d258706a8b7c9e82e1e28ca3c9f669cd5977991277820,12.53,24.35,29.376153846153844,24.10181818181818,24.883803152000922,23.673333333333336
d27d2f70a31572f4db8d258706a8b7c9e82e1e28ca3c9f669cd5977991277820,35.71,14.26,30.139901477832517,17.442192513368983,17.145451199592568,17.244495412844035
d27d2f70a31572f4db8d258706a8b7c9e82e1e28ca3c9f669cd5977991277820,15.53,14.26,30.139901477832517,17.442192513368983,17.145451199592568,17.244495412844035
d27d2f70a31572f4db8d258706a8b7c9e82e1e28ca3c9f669cd5977991277820,6.53,14.26,30.139901477832517,17.442192513368983,17.145451199592568,17.244495412844035
d27d2f70a31572f4db8d258706a8b7c9e82e1e28ca3c9f669cd5977991277820,121.26,14.26,30.139901477832517,17.442192513368983,17.145451199592568,17.244495412844035
d27d2f70a31572f4db8d258706a8b7c9e82e1e28ca3c9f669cd5977991277820,98.28,14.26,30.139901477832517,17.442192513368983,17.145451199592568,17.244495412844035
